unit_number,unit_type,rate,move_in_date,is_primary,CommunityNumber,CommunityName,Level,RoomNumber,RoomType,RoomTypeStyle,CareType,Grade,GrossUnitArea,RoomPrice,RentRatePrevious,HospitalityRatePrevious,TrueRatePrevious,PriceBase,PriceGross,PriceSpecial,PriceSemi,PriceAdditional,PriceDaily,OccupancyResident,LeaseStartDT,LeaseEndDT,BedNumber,MoveInDT,Payor,Service,CareLevel,CareRate,RentRate,MedRate,IncontinenceRate,HospitalityRate,HospitalityPrice,FoodTaxRate,PricingPolicyFlg,OfflineStatus,VacantDay,MedLevel,OfflineDT,OnlineDTEstimate,OnlineDTActual,OfflineReason,Characteristic,OfflineNote,SupplementProgram
259,AL,3930.0,2012-08-31 00:00:00,True,10376,Willow Wood,Second,259,One Bedroom,One Bedroom,AL,B,830,3930.0,0.0,0,0.0,3930,3930,3930,0.0,1025.0,175.0,1,2012-08-31,2020-12-31,A,2012-08-31,Singular Private Pay,Assisted Living,Level 0,0.0,3543.0,0.0,0,0,0,0,0,ONLINE,,,,,,,,,
260,AL,3930.0,NaT,True,10376,Willow Wood,Second,260,One Bedroom,One Bedroom,AL,B,832,3930.0,4086.0,0,4086.0,3930,3930,3930,0.0,1025.0,175.0,0,,,,,,,,0.0,0.0,0.0,0,0,0,0,0,ONLINE,365.0,,,,,,,,
261,AL,3930.0,2009-02-06 00:00:00,True,10376,Willow Wood,Second,261,One Bedroom,One Bedroom,AL,B,833,3930.0,0.0,0,0.0,3930,3930,3930,0.0,1025.0,175.0,1,2009-02-06,2020-12-31,A,2009-02-06,Singular Private Pay,Assisted Living,Level 0,0.0,4127.0,0.0,0,0,0,0,0,ONLINE,,,,,,,,,
262,AL,3930.0,NaT,True,10376,Willow Wood,Second,262,One Bedroom,One Bedroom,AL,A,765,3930.0,1025.0,0,1025.0,3930,3930,3930,0.0,1025.0,150.0,0,,,,,,,,0.0,0.0,0.0,0,0,0,0,0,OnLine,37.0,,2019-11-10,2019-11-11,2019-11-11,Upgrade,,,
263,AL,3930.0,2013-06-19 00:00:00,True,10376,Willow Wood,Second,263,One Bedroom,One Bedroom,AL,C,832,3930.0,0.0,0,0.0,3930,3930,3930,0.0,1025.0,175.0,1,2018-01-04,2020-12-31,A,2013-06-19,Singular Private Pay,Independent Living,Independent,0.0,3033.0,0.0,0,0,0,0,0,ONLINE,,,,,,,,,
264,AL,3930.0,2018-12-28 00:00:00,True,10376,Willow Wood,Second,264,One Bedroom,One Bedroom,AL,B,835,3930.0,0.0,0,0.0,3930,3930,3930,0.0,1025.0,175.0,1,2018-12-28,2020-12-31,A,2018-12-28,Singular Private Pay,Assisted Living,Level 1,450.0,2600.0,425.0,0,0,0,0,0,ONLINE,,Med Level 1,,,,,,,
301,IL,2400.0,2016-12-31 00:00:00,True,10376,Willow Wood,Third,301,One Bedroom,One Bedroom,IL,B,637,2400.0,0.0,0,0.0,2400,2400,2400,0.0,1025.0,150.0,1,2016-12-31,2020-12-31,A,2016-12-31,Singular Private Pay,Independent Living,Independent,0.0,2940.0,0.0,0,0,0,0,0,ONLINE,,,,,,,,,
302,IL,2400.0,2019-03-15 00:00:00,True,10376,Willow Wood,Third,302,One Bedroom,One Bedroom,IL,B,642,2400.0,3229.0,0,3229.0,2400,2400,2400,0.0,1025.0,150.0,1,2019-03-15,2020-12-31,A,2019-03-15,Singular Private Pay,Independent Living,Independent,0.0,2597.0,0.0,0,0,0,0,0,ONLINE,,,,,,,,,
303,IL,2400.0,2015-09-30 00:00:00,True,10376,Willow Wood,Third,303,One Bedroom,One Bedroom,IL,B,640,2400.0,0.0,0,0.0,2400,2400,2400,0.0,1025.0,150.0,1,2015-09-30,2020-12-31,A,2015-09-30,Singular Private Pay,Independent Living,Independent,0.0,3348.0,0.0,0,0,0,0,0,ONLINE,,,,,,,,,
304,IL,2400.0,2014-10-31 00:00:00,True,10376,Willow Wood,Third,304,One Bedroom,One Bedroom,IL,B,641,2400.0,0.0,0,0.0,2400,2400,2400,0.0,1025.0,150.0,1,2014-10-31,2020-12-31,A,2014-10-31,Singular Private Pay,Independent Living,Independent,0.0,3676.0,0.0,0,0,0,0,0,ONLINE,,,,,,,,,
305,IL,2400.0,2018-10-31 00:00:00,True,10376,Willow Wood,Third,305,One Bedroom,One Bedroom,IL,B,637,2400.0,2619.0,0,2619.0,2400,2400,2400,0.0,1025.0,150.0,1,2018-10-31,2020-12-31,A,2018-10-31,Singular Private Pay,Independent Living,Independent,0.0,2600.0,0.0,0,0,0,0,0,ONLINE,,,,,,,,,
306,IL,3250.0,2019-09-16 00:00:00,True,10376,Willow Wood,Third,306,Two Bedroom,Two Bedroom,IL,A,949,3250.0,0.0,0,0.0,3250,3250,3250,0.0,1025.0,150.0,1,2019-09-16,2020-12-31,A,2019-09-16,Singular Private Pay,Independent Living,Independent,0.0,3150.0,0.0,0,0,0,0,0,OnLine,,,2019-06-10,2019-06-11,2019-06-11,Operations,,,
307,IL,2900.0,2019-01-15 00:00:00,True,10376,Willow Wood,Third,307,Two Bedroom,Two Bedroom,IL,A,940,2900.0,0.0,0,0.0,2900,2900,2900,0.0,1025.0,150.0,1,2019-01-15,2020-12-31,A,2019-01-15,Singular Private Pay,Independent Living,Independent,0.0,2640.0,0.0,0,0,0,0,0,ONLINE,,,,,,,,,
308,IL,3200.0,NaT,True,10376,Willow Wood,Third,308,Two Bedroom,Two Bedroom,IL,B,1039,3200.0,2641.0,0,2641.0,3200,3200,3200,0.0,1025.0,150.0,0,,,,,,,,0.0,0.0,0.0,0,0,0,0,0,ONLINE,38.0,,,,,,,,
309,IL,3200.0,NaT,True,10376,Willow Wood,Third,309,Two Bedroom,Two Bedroom,IL,C,1047,3200.0,0.0,0,0.0,3200,3200,3045,0.0,1025.0,150.0,0,,,,,,,,0.0,0.0,0.0,0,0,0,0,0,ONLINE,365.0,,,,,,,,
310,IL,2500.0,NaT,True,10376,Willow Wood,Third,310,One Bedroom,One Bedroom,IL,B,769,2500.0,2639.0,0,2639.0,2500,2500,2500,0.0,1025.0,150.0,0,,,,,,,,0.0,0.0,0.0,0,0,0,0,0,ONLINE,38.0,,,,,,,,
311,IL,2500.0,2017-12-16 00:00:00,True,10376,Willow Wood,Third,311,One Bedroom,One Bedroom,IL,B,765,2500.0,0.0,0,0.0,2500,2500,2500,0.0,1025.0,150.0,1,2017-12-16,2020-12-31,A,2017-12-16,Singular Private Pay,Independent Living,Independent,0.0,2612.0,0.0,0,0,0,0,0,ONLINE,,,,,,,,,
312,IL,2500.0,2019-04-30 00:00:00,True,10376,Willow Wood,Third,312,One Bedroom,One Bedroom,IL,B,766,2500.0,3464.0,0,3464.0,2500,2500,2500,0.0,1025.0,150.0,1,2019-04-30,2020-12-31,A,2019-04-30,Singular Private Pay,Independent Living,Independent,0.0,2647.0,0.0,0,0,0,0,0,ONLINE,,,,,,,,,
313,IL,2600.0,2017-02-28 00:00:00,True,10376,Willow Wood,Third,313,One Bedroom,One Bedroom,IL,B,845,2600.0,0.0,0,0.0,2600,2600,2600,0.0,1025.0,150.0,1,2017-02-28,2020-12-31,A,2017-02-28,Singular Private Pay,Independent Living,Independent,0.0,3238.0,0.0,0,0,0,0,0,ONLINE,,,,,,,,,
314,IL,2990.0,2018-11-14 00:00:00,True,10376,Willow Wood,Third,314,Two Bedroom,Two Bedroom,IL,B,1154,2990.0,3155.0,0,3155.0,2990,2990,2990,0.0,1025.0,150.0,1,2018-11-14,2020-12-31,A,2018-11-14,Singular Private Pay,Independent Living,Independent,0.0,3247.0,0.0,0,0,0,0,0,ONLINE,,,,,,,,,
315,IL,2600.0,2019-09-05 00:00:00,True,10376,Willow Wood,Third,315,One Bedroom,One Bedroom,IL,A,851,2600.0,2909.0,0,2909.0,2600,2600,2600,0.0,1025.0,150.0,1,2019-09-05,2020-12-31,A,2019-09-05,Singular Private Pay,Independent Living,Independent,0.0,2600.0,0.0,0,0,0,0,0,OnLine,,,2019-11-10,2019-11-11,2019-11-11,Upgrade,,,
316,IL,3440.0,NaT,True,10376,Willow Wood,Third,316,Two Bedroom,Two Bedroom,IL,A,1156,3440.0,3290.0,0,3290.0,3440,3440,3440,0.0,1025.0,150.0,0,,,,,,,,0.0,0.0,0.0,0,0,0,0,0,OnLine,92.0,,2019-05-01,2019-05-01,2019-05-01,Upgrade,,,
317,IL,2900.0,2019-11-30 00:00:00,True,10376,Willow Wood,Third,317,Two Bedroom,Two Bedroom,IL,A,942,2900.0,2815.0,0,2815.0,2900,2900,2900,0.0,1025.0,150.0,1,2019-11-30,2020-12-31,A,2019-11-30,Singular Private Pay,Independent Living,Independent,0.0,2900.0,0.0,0,0,0,0,0,OnLine,,,2019-11-10,2019-11-11,2019-11-11,Upgrade,,,
318,IL,2900.0,2020-02-13 00:00:00,True,10376,Willow Wood,Third,318,Two Bedroom,Two Bedroom,IL,A,952,2900.0,1025.0,0,1025.0,2900,2900,2900,0.0,1025.0,150.0,1,2020-02-13,2020-12-31,A,2020-02-13,Singular Private Pay,Independent Living,Independent,0.0,3000.0,0.0,0,0,0,0,0,OnLine,,,2019-08-06,2019-08-07,2019-08-07,Upgrade,,,
319,IL,3200.0,2015-08-15 00:00:00,True,10376,Willow Wood,Third,319,Two Bedroom,Two Bedroom,IL,A,1054,3200.0,0.0,0,0.0,3200,3200,3200,0.0,1025.0,150.0,1,2015-08-15,2020-12-31,A,2015-08-15,Singular Private Pay,Independent Living,Independent,0.0,4185.0,0.0,0,0,0,0,0,ONLINE,,,,,,,,,
320,IL,3200.0,2019-05-09 00:00:00,True,10376,Willow Wood,Third,320,Two Bedroom,Two Bedroom,IL,B,1050,3200.0,0.0,0,0.0,3200,3200,3200,0.0,1025.0,150.0,1,2019-05-09,2020-12-31,A,2019-05-09,Singular Private Pay,Independent Living,Independent,0.0,2944.0,0.0,0,0,0,0,0,ONLINE,,,,,,,,,
321,IL,3100.0,2019-08-27 00:00:00,True,10376,Willow Wood,Third,321,Two Bedroom,Two Bedroom,IL,A,1058,3100.0,3004.0,0,3004.0,3100,3100,3100,0.0,1025.0,150.0,1,2019-08-27,2020-12-31,A,2019-08-27,Singular Private Pay,Independent Living,Independent,0.0,3100.0,0.0,0,0,0,0,0,OnLine,,,2019-06-11,2019-06-12,2019-06-12,Upgrade,,,
322,IL,2800.0,NaT,True,10376,Willow Wood,Third,322,Two Bedroom,Two Bedroom,IL,A,1056,2800.0,3490.0,0,3490.0,2800,2800,3045,0.0,1025.0,150.0,0,,,,,,,,0.0,0.0,0.0,0,0,0,0,0,OnLine,365.0,,2019-11-10,2019-11-11,2019-11-11,Upgrade,,,
323,IL,3000.0,2017-05-31 00:00:00,True,10376,Willow Wood,Third,323,Two Bedroom,Two Bedroom,IL,B,1052,3000.0,0.0,0,0.0,3000,3000,3000,0.0,1025.0,150.0,1,2017-05-31,2020-12-31,A,2017-05-31,Singular Private Pay,Independent Living,Independent,0.0,2922.15,0.0,0,0,0,0,0,ONLINE,,,,,,,,,
324,IL,2800.0,NaT,True,10376,Willow Wood,Third,324,Two Bedroom,Two Bedroom,IL,A,1053,2800.0,3038.0,0,3038.0,2800,2800,2800,0.0,1025.0,150.0,0,,,,,,,,0.0,0.0,0.0,0,0,0,0,0,ONLINE,84.0,,,,,,,,
325,IL,2800.0,2017-09-15 00:00:00,True,10376,Willow Wood,Third,325,One Bedroom,One Bedroom,IL,A,650,2800.0,0.0,0,0.0,2800,2800,2800,0.0,1025.0,150.0,1,2017-09-15,2020-12-31,A,2017-09-15,Singular Private Pay,Independent Living,Independent,0.0,2590.0,0.0,0,0,0,0,0,OnLine,,,2019-06-10,2019-06-11,2019-06-11,Operations,,,
326,IL,2500.0,NaT,True,10376,Willow Wood,Third,326,One Bedroom,One Bedroom,IL,A,760,2500.0,2762.0,0,2762.0,2500,2500,2500,0.0,1025.0,150.0,0,,,,,,,,0.0,0.0,0.0,0,0,0,0,0,ONLINE,110.0,,,,,,,,
327,IL,2950.0,2018-08-31 00:00:00,True,10376,Willow Wood,Third,327,One Bedroom,One Bedroom,IL,A,759,2950.0,2500.0,0,2500.0,2950,2950,2950,0.0,1025.0,150.0,1,2018-08-31,2020-12-31,A,2018-08-31,Singular Private Pay,Independent Living,Independent,0.0,2520.0,0.0,0,0,0,0,0,OnLine,,,2019-04-26,2019-04-29,2019-04-29,Upgrade,,,
328,IL,2500.0,2019-07-31 00:00:00,True,10376,Willow Wood,Third,328,One Bedroom,One Bedroom,IL,A,758,2500.0,2500.0,0,2500.0,2500,2500,2500,0.0,1025.0,150.0,1,2019-07-31,2020-12-31,A,2019-07-31,Singular Private Pay,Independent Living,Independent,0.0,2600.0,0.0,0,0,0,0,0,ONLINE,,,,,,,,,
329,IL,2400.0,2018-12-14 00:00:00,True,10376,Willow Wood,Third,329,One Bedroom,One Bedroom,IL,C,640,2400.0,2300.0,0,2300.0,2400,2400,2400,0.0,1025.0,150.0,1,2018-12-14,2020-12-31,A,2018-12-14,Singular Private Pay,Independent Living,Independent,0.0,2600.0,0.0,0,0,0,0,0,ONLINE,,,,,,,,,
330,IL,2950.0,2019-11-08 00:00:00,True,10376,Willow Wood,Third,330,One Bedroom,One Bedroom,IL,A,638,2950.0,2520.0,0,2520.0,2950,2950,2950,0.0,1025.0,150.0,1,2019-11-08,2020-12-31,A,2019-11-08,Singular Private Pay,Independent Living,Independent,0.0,2520.0,0.0,0,0,0,0,0,OnLine,,,2019-04-26,2019-04-29,2019-04-29,Upgrade,,,
331,IL,2400.0,2017-12-15 00:00:00,True,10376,Willow Wood,Third,331,One Bedroom,One Bedroom,IL,A,637,2400.0,0.0,0,0.0,2400,2400,2400,0.0,1025.0,150.0,1,2017-12-15,2020-12-31,A,2017-12-15,Singular Private Pay,Independent Living,Independent,0.0,2471.0,0.0,0,0,0,0,0,ONLINE,,,,,,,,,
332,IL,2400.0,2018-11-04 00:00:00,True,10376,Willow Wood,Third,332,One Bedroom,One Bedroom,IL,C,637,2400.0,2400.0,0,2400.0,2400,2400,2400,0.0,1025.0,150.0,1,2018-11-04,2020-12-31,A,2018-11-04,Singular Private Pay,Independent Living,Independent,0.0,2600.0,0.0,0,0,0,0,0,ONLINE,,,,,,,,,
333,IL,3100.0,NaT,True,10376,Willow Wood,Third,333,Two Bedroom,Two Bedroom,IL,A,950,3100.0,0.0,0,0.0,3100,3100,2940,0.0,1025.0,150.0,0,,,,,,,,0.0,0.0,0.0,0,0,0,0,0,ONLINE,365.0,,,,,,,,
334,IL,2800.0,NaT,True,10376,Willow Wood,Third,334,Two Bedroom,Two Bedroom,IL,C,953,2800.0,0.0,0,0.0,2800,2800,2800,0.0,1025.0,150.0,0,,,,,,,,0.0,0.0,0.0,0,0,0,0,0,ONLINE,365.0,,,,,,,,
336,AL,3640.0,2018-12-30 00:00:00,True,10376,Willow Wood,Third,336,One Bedroom,One Bedroom,AL,B,771,3640.0,0.0,0,0.0,3640,3640,3640,0.0,1025.0,175.0,1,2018-12-30,2020-12-31,A,2018-12-30,Singular Private Pay,Assisted Living,Level 3,1350.0,2708.0,425.0,0,0,0,0,0,ONLINE,,Med Level 1,,,,,,,
337,AL,3640.0,2018-05-13 00:00:00,True,10376,Willow Wood,Third,337,One Bedroom,One Bedroom,AL,B,761,3640.0,0.0,0,0.0,3640,3640,3640,0.0,1025.0,175.0,1,2018-05-13,2020-12-31,A,2018-05-13,Singular Private Pay,Assisted Living,Level 2,900.0,3949.0,525.0,0,0,0,0,0,ONLINE,,Med Level 2,,,,,,,
338,AL,3850.0,NaT,True,10376,Willow Wood,Third,338,One Bedroom,One Bedroom,AL,B,861,3850.0,2300.0,0,2300.0,3850,3850,3850,0.0,1025.0,175.0,0,,,,,,,,0.0,0.0,0.0,0,0,0,0,0,ONLINE,26.0,,,,,,,,
339,AL,4420.0,2018-02-15 00:00:00,True,10376,Willow Wood,Third,339,Two Bedroom,Two Bedroom,AL,A,1146,4420.0,4201.0,0,4201.0,4420,4420,4420,0.0,1025.0,175.0,1,2018-02-15,2020-12-31,A,2018-02-15,Singular Private Pay,Assisted Living,Level 1,450.0,4799.0,0.0,0,0,0,0,0,OnLine,,Med Level 0,2019-06-10,2019-06-11,2019-06-11,Operations,,,
340,AL,3820.0,2019-07-24 00:00:00,True,10376,Willow Wood,Third,340,One Bedroom,One Bedroom,AL,B,854,3820.0,2800.0,0,2800.0,3820,3820,3820,0.0,1025.0,175.0,1,2019-07-24,2020-12-31,A,2019-07-24,Singular Private Pay,Assisted Living,Level 0,0.0,3000.0,425.0,0,0,0,0,0,ONLINE,,Med Level 1,,,,,,,
341,AL,4370.0,2018-12-17 00:00:00,True,10376,Willow Wood,Third,341,Two Bedroom,Two Bedroom,AL,A,1143,4370.0,3954.0,0,3954.0,4370,4370,4370,0.0,1025.0,175.0,1,2018-12-17,2020-12-31,A,2018-12-17,Singular Private Pay,Assisted Living,Level 1,450.0,4291.0,425.0,0,0,0,0,0,ONLINE,,Med Level 1,,,,,,,
342,AL,3500.0,2018-02-15 00:00:00,True,10376,Willow Wood,Third,342,One Bedroom,One Bedroom,AL,B,617,3500.0,0.0,0,0.0,3500,3500,3500,0.0,1025.0,150.0,1,2018-02-15,2020-12-31,A,2018-02-15,Singular Private Pay,Independent Living,Independent,0.0,2908.0,0.0,0,0,0,0,0,ONLINE,,,,,,,,,
343,AL,3490.0,2017-07-31 00:00:00,True,10376,Willow Wood,Third,343,One Bedroom,One Bedroom,AL,A,636,3490.0,0.0,0,0.0,3490,3490,3490,0.0,1025.0,175.0,1,2017-07-31,2020-12-31,A,2017-07-31,Singular Private Pay,Assisted Living,Care Fees - AL,1136.0,3929.0,0.0,0,0,0,0,1,ONLINE,,,,,,,,,
344,AL,3500.0,2019-04-16 00:00:00,True,10376,Willow Wood,Third,344,One Bedroom,One Bedroom,AL,A,637,3500.0,2500.0,0,2500.0,3500,3500,3500,0.0,1025.0,150.0,1,2019-04-16,2020-12-31,A,2019-04-16,Singular Private Pay,Assisted Living,Level 0,0.0,3705.0,425.0,0,0,0,0,0,OnLine,,Med Level 1,2019-11-10,2019-11-11,2019-11-11,Upgrade,,,
345,AL,3490.0,NaT,True,10376,Willow Wood,Third,345,One Bedroom,One Bedroom,AL,A,650,3490.0,3501.0,0,3501.0,3490,3490,3490,0.0,1025.0,175.0,0,,,,,,,,0.0,0.0,0.0,0,0,0,0,0,ONLINE,198.0,,,,,,,,
346,AL,3930.0,2019-05-29 00:00:00,True,10376,Willow Wood,Third,346,One Bedroom,One Bedroom,AL,C,837,3930.0,3330.0,0,3330.0,3930,3930,3930,0.0,1025.0,175.0,1,2019-05-29,2020-12-31,A,2019-05-29,Singular Private Pay,Assisted Living,Level 0,0.0,3149.0,425.0,0,0,0,0,0,ONLINE,,Med Level 1,,,,,,,
347,AL,3490.0,2017-06-30 00:00:00,True,10376,Willow Wood,Third,347,One Bedroom,One Bedroom,AL,A,827,3490.0,0.0,0,0.0,3490,3490,3490,0.0,1025.0,175.0,1,2017-06-30,2020-12-31,A,2017-06-30,Singular Private Pay,Assisted Living,Level 0,0.0,3215.0,0.0,0,0,0,0,0,ONLINE,,Med Level 0,,,,,,,
348,AL,3490.0,2017-07-31 00:00:00,True,10376,Willow Wood,Third,348,One Bedroom,One Bedroom,AL,B,654,3490.0,0.0,0,0.0,3490,3490,3490,0.0,1025.0,175.0,1,2017-07-31,2020-12-31,A,2017-07-31,Singular Private Pay,Assisted Living,Care Fees - AL,1415.0,3976.0,0.0,0,0,0,0,1,ONLINE,,,,,,,,,
349,AL,3490.0,2017-06-28 00:00:00,True,10376,Willow Wood,Third,349,One Bedroom,One Bedroom,AL,B,638,3490.0,0.0,0,0.0,3490,3490,3490,0.0,1025.0,175.0,1,2017-06-28,2020-12-31,A,2017-06-28,Singular Private Pay,Assisted Living,Level 2,900.0,3598.0,0.0,0,0,0,0,0,ONLINE,,,,,,,,,
350,AL,3490.0,NaT,True,10376,Willow Wood,Third,350,One Bedroom,One Bedroom,AL,B,643,3490.0,3145.0,0,3145.0,3490,3490,3490,0.0,1025.0,175.0,0,,,,,,,,0.0,0.0,0.0,0,0,0,0,0,ONLINE,189.0,,,,,,,,
351,AL,3490.0,2018-11-15 00:00:00,True,10376,Willow Wood,Third,351,One Bedroom,One Bedroom,AL,A,635,3490.0,0.0,0,0.0,3490,3490,3490,0.0,1025.0,175.0,1,2018-11-15,2020-12-31,A,2018-11-15,Singular Private Pay,Assisted Living,Level 0,0.0,2700.0,0.0,0,0,0,0,0,ONLINE,,,,,,,,,
352,AL,3490.0,2019-12-31 00:00:00,True,10376,Willow Wood,Third,352,One Bedroom,One Bedroom,AL,B,646,3490.0,2500.0,0,2500.0,3490,3490,3490,0.0,1025.0,175.0,1,2019-12-31,2020-12-31,V,2019-12-31,Singular Private Pay,Assisted Living,Level 3,1350.0,3100.0,525.0,0,0,0,0,0,ONLINE,,Med Level 2,,,,,,,
353,AL,3490.0,2018-11-15 00:00:00,True,10376,Willow Wood,Third,353,One Bedroom,One Bedroom,AL,B,637,3490.0,3500.0,0,3500.0,3490,3490,3490,0.0,1025.0,175.0,1,2018-11-15,2020-12-31,A,2018-11-15,Singular Private Pay,Assisted Living,Level 1,450.0,2743.0,425.0,0,0,0,0,0,ONLINE,,Med Level 1,,,,,,,
354,AL,3490.0,NaT,True,10376,Willow Wood,Third,354,One Bedroom,One Bedroom,AL,B,649,3490.0,3204.0,0,3204.0,3490,3490,3490,0.0,1025.0,175.0,0,,,,,,,,0.0,0.0,0.0,0,0,0,0,0,ONLINE,365.0,,,,,,,,
355,AL,3490.0,2015-07-31 00:00:00,True,10376,Willow Wood,Third,355,One Bedroom,One Bedroom,AL,B,642,3490.0,0.0,0,0.0,3490,3490,3490,0.0,1025.0,175.0,1,2015-07-31,2020-12-31,A,2015-07-31,Singular Private Pay,Assisted Living,Level 0,0.0,2843.0,0.0,0,0,0,0,0,ONLINE,,,,,,,,,
356,AL,3490.0,NaT,True,10376,Willow Wood,Third,356,One Bedroom,One Bedroom,AL,B,655,3490.0,3465.0,0,3465.0,3490,3490,3490,0.0,1025.0,175.0,0,,,,,,,,0.0,0.0,0.0,0,0,0,0,0,ONLINE,45.0,,,,,,,,
357,AL,3490.0,2019-07-09 00:00:00,True,10376,Willow Wood,Third,357,One Bedroom,One Bedroom,AL,A,649,3490.0,3491.0,0,3491.0,3490,3490,3490,0.0,1025.0,175.0,1,2019-07-09,2020-12-31,A,2019-07-09,Singular Private Pay,Assisted Living,Level 0,0.0,3490.0,425.0,0,0,0,0,0,OnLine,,Med Level 1,2019-08-06,2019-08-07,2019-08-07,Upgrade,,,
358,AL,3490.0,NaT,True,10376,Willow Wood,Third,358,One Bedroom,One Bedroom,AL,C,656,3490.0,3459.0,0,3459.0,3490,3490,3490,0.0,1025.0,175.0,0,,,,,,,,0.0,0.0,0.0,0,0,0,0,0,ONLINE,365.0,,,,,,,,
359,AL,4280.0,2019-01-15 00:00:00,True,10376,Willow Wood,Third,359,One Bedroom,One Bedroom,AL,B,819,4280.0,0.0,0,0.0,4280,4280,4280,0.0,1025.0,175.0,1,2019-01-15,2020-12-31,A,2019-01-15,Singular Private Pay,Independent Living,Independent,0.0,3510.0,0.0,0,0,0,0,0,OnLine,,,2019-06-10,2019-06-11,2019-06-11,Operations,,,
360,AL,3930.0,NaT,True,10376,Willow Wood,Third,360,One Bedroom,One Bedroom,AL,B,826,3930.0,2900.0,0,2900.0,3930,3930,3930,0.0,1025.0,175.0,0,,,,,,,,0.0,0.0,0.0,0,0,0,0,0,ONLINE,95.0,,,,,,,,
361,AL,4380.0,2018-07-31 00:00:00,True,10376,Willow Wood,Third,361,One Bedroom,One Bedroom,AL,A,841,4380.0,0.0,0,0.0,4380,4380,4380,0.0,1025.0,175.0,1,2018-07-31,2020-12-31,A,2018-07-31,Singular Private Pay,Assisted Living,Level 1,450.0,4312.0,425.0,0,0,0,0,0,OnLine,,Med Level 1,2019-05-01,2019-05-01,2019-05-01,Upgrade,,,
362,AL,3930.0,2019-08-29 00:00:00,True,10376,Willow Wood,Third,362,One Bedroom,One Bedroom,AL,B,843,3930.0,3490.0,0,3490.0,3930,3930,3495,0.0,1025.0,175.0,1,2019-08-29,2020-12-31,A,2019-08-29,Singular Private Pay,Assisted Living,Level 1,450.0,4100.0,525.0,0,0,0,0,0,ONLINE,,Med Level 2,,,,,,,
363,AL,3930.0,2019-04-26 00:00:00,True,10376,Willow Wood,Third,363,One Bedroom,One Bedroom,AL,B,837,3930.0,3200.0,0,3200.0,3930,3930,3930,0.0,1025.0,175.0,1,2019-04-26,2020-12-31,A,2019-04-26,Singular Private Pay,Assisted Living,Level 1,450.0,3282.0,425.0,0,0,0,0,0,ONLINE,,Med Level 1,,,,,,,
364,AL,3930.0,2019-12-04 00:00:00,True,10376,Willow Wood,Third,364,One Bedroom,One Bedroom,AL,B,840,3930.0,3891.0,0,3891.0,3930,3930,3930,0.0,1025.0,175.0,1,2019-12-04,2020-12-31,A,2019-12-04,Singular Private Pay,Assisted Living,Level 0,0.0,3500.0,525.0,0,0,0,0,0,ONLINE,,Med Level 2,,,,,,,
401,IL,2400.0,NaT,True,10376,Willow Wood,Fourth,401,One Bedroom,One Bedroom,IL,A,648,2400.0,2690.0,0,2690.0,2400,2400,2400,0.0,1025.0,150.0,0,,,,,,,,0.0,0.0,0.0,0,0,0,0,0,ONLINE,53.0,,,,,,,,
402,IL,2400.0,2013-02-28 00:00:00,True,10376,Willow Wood,Fourth,402,One Bedroom,One Bedroom,IL,A,650,2400.0,0.0,0,0.0,2400,2400,2400,0.0,1025.0,150.0,1,2013-02-28,2020-12-31,A,2013-02-28,Singular Private Pay,Independent Living,Independent,0.0,2900.0,0.0,0,0,0,0,0,ONLINE,,,,,,,,,
403,IL,2400.0,NaT,True,10376,Willow Wood,Fourth,403,One Bedroom,One Bedroom,IL,A,648,2400.0,2523.0,0,2523.0,2400,2400,2400,0.0,1025.0,150.0,0,,,,,,,,0.0,0.0,0.0,0,0,0,0,0,ONLINE,22.0,,,,,,,,
404,IL,2800.0,2017-08-31 00:00:00,True,10376,Willow Wood,Fourth,404,One Bedroom,One Bedroom,IL,A,642,2800.0,0.0,0,0.0,2800,2800,2800,0.0,1025.0,150.0,1,2017-08-31,2020-12-31,A,2017-08-31,Singular Private Pay,Independent Living,Independent,0.0,2577.75,0.0,0,0,0,0,0,OnLine,,,2019-05-01,2019-05-01,2019-05-01,Upgrade,,,
405,IL,2400.0,2018-08-31 00:00:00,True,10376,Willow Wood,Fourth,405,One Bedroom,One Bedroom,IL,A,651,2400.0,2400.0,0,2400.0,2400,2400,2400,0.0,1025.0,150.0,1,2018-08-31,2020-12-31,A,2018-08-31,Singular Private Pay,Independent Living,Independent,0.0,2600.0,0.0,0,0,0,0,0,ONLINE,,,,,,,,,
406,IL,2900.0,2017-08-20 00:00:00,True,10376,Willow Wood,Fourth,406,Two Bedroom,Two Bedroom,IL,A,953,2900.0,2652.0,0,2652.0,2900,2900,2900,0.0,1025.0,150.0,2,2017-08-20,2020-12-31,A,2017-08-20,Singular Private Pay,Independent Living,Independent,0.0,2995.0,0.0,0,0,0,0,0,OnLine,,,2019-11-10,2019-11-11,2019-11-11,Upgrade,,,
406,IL,1025.0,2017-08-21 00:00:00,True,10376,Willow Wood,Fourth,406,Two Bedroom,Two Bedroom,IL,A,953,1025.0,2652.0,0,2652.0,2900,2900,2900,0.0,1025.0,150.0,2,2017-08-20,2020-12-31,B,2017-08-21,Second Person Fee,Independent Living,Independent,0.0,1132.0,0.0,0,0,0,0,0,OnLine,,,2019-11-10,2019-11-11,2019-11-11,Upgrade,,,
